sexo,altura,peso
F,155.15,53.52
F,161.78,62.09
F,162.52,64.17
F,169.52,67.39
F,162.86,64.44
F,164.52,64.79
F,159.52,58.58
F,163.85,61.23
F,162.94,67.42
F,153.21,52.06
F,157.96,56.52
F,169.96,76.51
F,162.42,61.25
F,164.57,64.65
F,165.13,61.02
F,164.63,61.67
F,164.81,69.34
F,160.35,64.37
F,165.94,65.68
F,158.18,66.22
F,155.33,52.27
F,160.88,65.19
F,156.32,53.54
F,164.18,60.5
F,170.99,69.64
F,166.77,63.26
F,168.71,65.26
F,160.64,54.89
F,162.75,56.94
F,158.23,60.34
F,156.52,49.35
F,161.39,59.09
F,159.04,53.27
F,158.02,61.85
F,151.22,51.78
F,160.56,57.17
F,163.39,70.55
F,174.44,74.34
F,164.06,68.13
F,161.49,54.74
F,154.69,53.15
F,162.56,67.75
F,166.89,67.91
F,162.67,64.36
F,149.24,50.65
F,152.13,52.96
F,169.06,73.79
F,156.62,55.66
F,157.82,60.02
F,155.75,44.05
F,178.25,82.62
F,157.88,58.5
F,165.42,63.67
F,162.97,71.63
F,151.25,48.92
F,149.85,48.92
F,168.09,68.87
F,161.68,57.99
F,157.52,60.62
F,161.84,65.21
F,167.92,63.16
F,165.38,62.11
F,147.8,47.39
F,158.26,54.74
F,162.12,60.89
F,162.53,66.36
F,157.0,60.11
F,165.22,63.88
F,170.05,70.21
F,173.52,72.78
F,165.35,69.14
F,180.52,82.59
F,175.62,84.73
F,158.04,58.97
F,159.62,58.63
F,170.75,71.91
F,153.09,55.18
F,159.9,64.37
F,175.26,81.48
F,161.3,58.66
F,158.89,59.88
F,162.42,62.52
F,170.24,72.23
F,164.29,68.84
F,152.49,51.23
F,151.04,50.67
F,171.55,62.83
F,156.9,50.92
F,161.41,61.61
F,167.03,77.51
F,175.72,74.96
F,164.59,65.24
F,170.69,72.98
F,156.52,51.05
F,167.68,73.08
F,155.79,52.04
F,156.49,50.84
F,168.22,70.84
F,157.97,59.9
F,162.95,68.62
F,149.59,47.37
F,163.32,67.67
F,171.59,77.5
F,155.93,63.1
F,167.29,63.68
F,155.2,50.61
F,167.75,60.76
F,157.54,56.93
F,163.26,66.18
F,151.79,54.05
F,159.46,57.07
F,156.28,58.35
F,162.32,62.08
F,164.83,66.5
F,156.98,52.11
F,175.51,79.25
F,165.06,65.44
F,158.3,56.95
F,165.92,66.57
F,163.16,62.37
F,155.76,54.32
F,147.72,43.4
F,158.99,56.13
F,164.28,55.8
F,162.45,53.93
F,171.88,70.53
F,161.64,56.93
F,158.92,65.65
F,172.45,69.6
F,172.6,75.79
F,165.19,67.07
F,151.99,48.24
F,168.64,72.8
F,165.99,71.16
F,163.56,65.15
F,166.39,74.59
F,165.54,58.53
F,160.46,60.64
F,164.69,69.66
F,153.15,52.67
F,151.93,59.4
F,160.44,58.82
F,163.28,70.42
F,159.1,61.73
F,166.76,62.64
F,151.21,56.61
F,168.9,74.81
F,153.78,61.11
F,156.4,55.18
F,166.34,66.25
F,160.31,62.8
F,165.08,65.17
F,164.86,68.12
F,171.71,69.11
F,150.53,53.25
F,158.03,60.13
F,156.62,54.88
F,153.63,50.15
F,161.1,58.93
F,166.58,70.74
F,171.27,68.8
F,154.74,59.54
F,154.54,52.85
F,164.01,62.19
F,171.68,73.38
F,168.77,61.51
F,148.65,47.07
F,161.97,63.44
F,171.96,70.64
F,157.17,46.05
F,159.98,51.06
F,157.12,60.23
F,151.08,48.93
F,159.87,54.64
F,164.67,68.8
F,164.03,65.45
F,156.94,57.61
F,165.71,58.39
F,163.5,63.02
F,162.02,63.98
F,164.85,68.38
F,162.85,66.0
F,163.38,69.41
F,163.74,65.83
F,170.43,70.54
F,155.71,47.56
F,167.55,68.82
F,167.5,73.34
F,173.21,77.49
F,157.25,58.33
F,165.05,61.33
F,149.29,51.06
F,156.43,57.21
F,173.29,73.05
F,168.22,63.34
F,169.21,72.19
F,162.22,64.64
F,161.26,58.65
F,170.4,71.92
F,169.4,73.84
F,171.06,70.25
F,162.64,61.82
F,160.17,55.4
F,155.22,51.3
F,157.92,61.81
F,158.55,55.25
F,163.05,61.68
F,162.44,66.01
F,160.99,60.32
F,159.79,63.26
F,179.18,82.09
F,175.54,74.35
F,162.87,64.73
F,165.18,68.25
F,165.79,66.12
F,174.65,79.79
F,164.79,67.95
F,165.81,65.11
F,156.3,58.79
F,169.61,78.41
F,156.6,57.36
F,160.0,63.24
F,146.3,44.54
F,167.33,64.8
F,157.43,62.18
F,163.19,56.67
F,164.17,61.36
F,145.91,40.56
F,157.31,46.48
F,153.24,51.92
F,162.86,63.32
F,171.5,71.76
F,169.46,73.9
F,152.06,53.4
F,154.24,55.57
F,159.8,56.39
F,174.76,78.6
F,173.79,76.87
F,151.85,53.68
F,164.3,58.17
F,159.92,62.05
F,170.85,73.62
F,183.11,87.33
F,162.84,63.16
F,163.83,61.52
F,159.02,57.1
F,168.05,62.44
F,160.34,67.47
F,162.65,62.34
F,162.11,58.65
F,157.89,49.1
F,164.37,64.11
F,156.95,61.98
F,158.49,66.59
F,158.41,59.93
F,154.84,49.61
F,161.28,63.97
F,148.19,49.96
F,155.3,51.24
F,151.98,46.84
F,153.51,61.96
F,168.45,69.25
F,176.23,76.32
F,168.72,69.4
F,158.89,57.38
F,162.66,60.25
F,174.18,74.04
F,159.01,53.13
F,167.79,66.53
F,151.43,52.28
F,159.76,59.68
F,160.48,61.5
F,176.03,68.63
F,159.95,59.95
F,157.94,46.76
F,157.62,56.64
F,161.74,57.76
F,162.51,60.92
F,162.17,66.03
F,171.23,68.27
F,157.97,45.92
F,152.78,50.49
F,164.03,57.78
F,164.1,65.51
F,154.58,63.16
F,168.75,69.43
F,175.74,78.13
F,157.71,59.39
F,156.67,52.81
F,164.11,63.01
F,168.13,74.3
F,168.04,58.15
F,155.15,59.14
F,162.04,66.43
F,159.64,57.17
F,162.29,57.56
F,157.55,53.8
F,160.28,59.78
F,154.07,54.07
F,141.36,38.84
F,165.03,66.49
F,156.44,56.93
F,153.94,52.36
F,156.28,57.91
F,172.16,71.52
F,170.12,71.49
F,166.91,66.77
F,161.35,62.04
F,169.54,73.76
F,165.25,67.92
F,168.46,66.18
F,163.6,59.66
F,169.3,69.86
F,159.47,59.85
F,154.12,54.71
F,159.76,58.31
F,172.11,70.75
F,167.52,75.65
F,158.84,56.62
F,162.32,66.54
F,167.62,70.5
F,157.18,52.94
F,154.37,51.91
F,164.44,58.42
F,167.92,63.96
F,153.25,46.38
F,172.05,72.21
F,168.17,71.0
F,171.22,77.23
F,165.17,71.13
F,157.24,61.14
F,168.18,70.29
F,168.43,63.43
F,164.41,65.29
F,163.32,62.87
F,162.62,53.02
F,167.17,67.35
F,164.17,60.51
F,151.27,52.7
F,179.88,83.85
F,169.28,70.95
F,159.66,55.7
F,156.02,53.82
F,180.21,87.65
F,165.28,60.06
F,160.71,64.86
F,170.48,72.09
F,158.93,62.32
F,153.52,53.63
F,155.45,46.35
F,169.67,66.94
F,162.91,65.91
F,169.87,69.73
F,156.4,67.31
F,176.44,76.71
F,179.57,88.02
F,158.36,55.11
F,159.31,55.74
F,163.38,63.04
F,159.74,66.92
F,164.09,61.52
F,154.7,59.76
F,158.64,56.47
F,154.2,51.33
F,169.77,69.55
F,161.01,58.34
F,167.18,63.28
F,171.99,71.31
F,156.45,53.22
F,167.36,64.87
F,159.72,54.43
F,164.69,54.93
F,174.29,74.24
F,170.95,75.62
F,148.26,41.75
F,171.7,72.56
F,173.16,81.11
F,169.65,64.8
F,158.42,62.93
F,161.08,55.41
F,168.66,71.59
F,154.56,54.23
F,168.72,67.28
F,153.89,52.64
F,161.01,67.63
F,166.02,65.33
F,168.51,66.83
F,158.98,56.08
F,156.03,59.5
F,165.32,66.59
F,159.22,59.02
F,166.81,58.56
F,156.23,44.6
F,162.36,66.4
F,155.44,46.99
F,164.41,66.91
F,164.21,69.52
F,154.59,50.03
F,171.38,70.14
F,158.01,57.88
F,156.55,58.31
F,160.48,67.13
F,168.71,68.82
F,157.75,60.27
F,166.21,54.96
F,161.1,56.48
F,157.98,49.91
F,160.55,54.38
F,157.06,58.18
F,150.97,44.8
F,155.18,56.66
F,154.06,54.0
F,163.52,64.26
F,166.77,68.44
F,154.71,47.3
F,160.22,63.97
F,162.47,69.73
F,159.35,56.6
F,149.45,53.2
F,166.62,63.45
F,158.81,61.81
F,162.5,64.27
F,169.01,67.96
F,160.32,62.96
F,154.4,54.07
F,155.4,59.15
F,146.89,37.66
F,163.48,63.45
F,163.43,58.35
F,168.62,72.31
F,168.83,68.96
F,159.7,55.62
F,161.19,52.56
F,162.82,56.75
F,161.71,62.18
F,164.23,61.15
F,165.73,67.34
F,165.28,66.07
F,153.37,56.9
F,156.64,58.7
F,161.34,56.46
F,157.66,65.68
F,160.47,62.34
F,165.06,64.58
F,159.64,60.54
F,168.11,66.84
F,153.39,57.47
F,165.59,66.01
F,147.89,52.15
F,164.69,68.91
F,167.58,73.06
F,154.24,47.03
F,154.16,52.22
F,154.63,59.0
F,159.52,65.27
F,167.88,59.49
F,164.58,78.33
F,173.07,76.65
F,157.3,53.16
F,162.87,52.98
F,143.63,41.21
F,167.08,71.12
F,158.52,57.61
F,164.78,65.66
F,160.04,59.6
F,151.93,48.8
F,152.37,58.7
F,167.46,63.28
F,170.6,69.95
F,160.63,63.11
F,165.47,62.77
F,159.74,55.97
F,165.11,66.24
F,155.43,64.56
F,165.14,62.4
F,160.01,63.71
F,168.54,70.13
F,165.93,68.9
F,163.24,63.64
F,157.14,56.25
F,161.91,61.85
F,155.99,46.6
F,169.77,72.76
F,150.88,49.45
F,153.04,56.85
F,153.29,59.94
F,164.15,65.74
F,173.33,75.95
F,175.83,70.74
F,174.33,75.36
F,163.16,63.97
F,166.81,67.84
F,172.01,68.88
F,166.68,61.87
F,157.64,55.15
F,160.53,66.69
F,157.31,60.54
F,162.38,64.05
F,162.78,64.11
F,168.62,65.75
F,172.5,74.11
F,167.47,66.98
F,168.92,73.15
F,159.01,52.08
F,163.05,63.83
F,157.4,57.51
F,156.47,56.78
F,156.15,64.65
F,168.24,70.76
F,150.76,51.35
F,168.78,71.18
F,152.54,50.95
F,148.85,46.41
F,159.35,58.86
F,153.88,49.28
F,166.75,62.36
F,162.6,58.03
F,167.93,72.49
F,164.21,58.05
F,160.07,51.33
F,157.78,53.46
F,156.21,53.89
F,168.44,65.62
F,159.37,53.34
F,177.33,76.11
F,166.02,66.04
F,157.77,66.45
F,172.38,72.99
F,152.12,43.38
F,171.11,69.87
F,149.26,46.47
F,165.22,67.58
F,167.45,76.57
F,163.65,62.41
F,163.59,56.94
F,169.85,71.54
F,165.38,64.14
F,158.43,55.22
F,161.13,75.1
F,161.85,60.88
F,159.51,63.42
F,172.79,69.95
F,168.05,64.21
F,155.12,46.45
F,157.63,56.16
F,176.46,81.19
F,154.53,52.44
F,174.26,78.3
F,156.34,60.05
F,156.2,56.89
F,160.76,58.51
F,171.29,76.34
F,155.73,55.24
F,172.36,79.3
F,173.07,70.15
F,168.3,71.17
F,167.86,75.06
F,168.38,59.36
F,156.38,59.98
F,149.3,51.78
F,156.91,58.22
F,157.44,62.32
F,156.66,56.28
F,169.38,68.65
F,158.69,53.17
F,166.54,61.79
F,166.41,69.31
F,170.54,65.81
F,173.11,78.01
F,148.87,46.86
F,163.41,73.37
F,164.73,67.01
F,158.87,59.24
F,163.28,62.03
F,166.69,63.31
F,150.16,48.75
F,163.61,64.85
F,161.24,68.25
F,149.47,53.4
F,162.64,60.68
F,151.14,49.88
F,165.27,61.59
F,159.63,68.16
F,160.52,63.65
F,158.81,64.71
F,171.22,74.88
F,160.46,58.66
F,167.43,72.12
F,159.12,53.61
F,160.06,57.0
F,178.0,83.56
F,159.86,56.45
F,170.23,67.28
F,153.06,45.63
F,166.63,74.49
F,168.73,56.86
F,162.38,66.51
F,158.88,57.78
F,162.06,59.6
F,163.41,56.22
F,171.55,83.34
F,158.25,54.03
F,156.25,60.32
F,159.45,55.23
F,168.18,78.65
F,174.35,68.58
F,160.77,62.56
F,148.65,48.89
F,153.27,50.38
F,156.04,44.03
F,166.31,70.05
F,153.63,55.25
F,157.48,53.09
F,151.56,51.89
F,162.06,56.61
F,159.69,60.19
F,168.67,73.11
F,158.89,51.46
F,176.95,75.71
F,157.88,55.17
F,159.24,51.41
F,169.36,62.48
F,156.65,51.21
F,152.43,49.46
F,164.15,64.93
F,152.35,51.85
F,164.65,70.31
F,170.01,74.69
F,164.13,63.24
F,158.84,61.98
F,149.62,43.08
F,162.17,66.4
F,171.79,77.02
F,162.7,63.28
F,152.21,44.65
F,167.44,73.37
F,163.29,65.1
F,161.0,60.25
F,164.8,63.53
F,162.76,58.57
F,170.85,81.2
F,148.2,50.01
F,162.2,60.33
F,163.62,64.04
F,157.22,48.72
F,161.88,54.01
F,169.87,70.63
F,160.59,55.01
F,156.28,57.52
F,160.84,59.69
F,158.12,60.68
F,162.06,59.5
F,167.9,72.63
F,164.96,67.86
F,155.43,58.86
F,166.57,70.22
F,163.67,68.94
F,154.99,51.89
F,152.04,55.28
F,161.9,59.73
F,169.15,68.56
F,153.89,58.14
F,163.73,62.84
F,160.37,57.63
F,154.34,56.71
F,144.33,46.26
F,176.18,76.86
F,158.3,62.96
F,167.27,73.73
F,157.81,62.47
F,164.23,68.7
F,169.43,72.44
F,173.51,76.37
F,164.03,59.74
F,162.57,64.15
F,171.29,67.96
F,161.25,58.55
F,155.48,61.22
F,170.5,66.12
F,170.07,68.41
F,176.21,71.87
F,158.19,65.42
F,166.27,66.56
F,178.66,78.94
F,162.31,64.8
F,156.23,46.68
F,155.01,55.17
F,170.38,76.16
F,171.51,63.47
F,161.47,62.5
F,150.68,46.29
F,166.55,62.6
F,164.6,68.51
F,162.57,63.38
F,153.56,55.74
F,164.97,64.55
F,169.35,73.62
F,158.26,60.83
F,165.43,71.17
F,152.63,48.09
F,154.45,50.34
F,157.86,62.22
F,168.27,63.87
F,167.46,68.04
F,157.25,64.78
F,156.83,59.1
F,158.09,60.96
F,160.04,55.15
F,162.44,65.22
F,163.65,59.28
F,156.74,58.4
F,151.07,55.41
F,165.63,68.2
F,168.82,60.22
F,164.78,71.39
F,162.16,58.69
F,150.26,49.53
F,160.01,60.31
F,164.0,64.9
F,158.12,53.98
F,170.36,78.22
F,162.6,66.62
F,170.61,70.87
F,166.02,60.36
F,158.11,62.06
F,163.59,66.18
F,171.89,78.28
F,165.59,59.2
F,153.89,56.41
F,157.32,57.82
F,169.65,73.49
F,162.46,65.64
F,167.41,66.41
F,166.98,69.33
F,161.53,60.71
F,166.7,54.07
F,168.44,63.11
F,160.5,67.0
F,165.16,56.5
F,162.41,67.69
F,164.4,59.15
F,159.53,57.47
F,165.12,57.69
F,166.09,67.11
F,155.4,53.99
F,160.68,62.51
F,154.93,51.1
F,163.43,57.21
F,167.64,72.18
F,155.34,57.38
F,171.92,68.92
F,161.0,68.06
F,168.34,69.05
F,160.08,63.16
F,167.42,68.95
F,166.11,68.0
F,166.26,64.62
F,166.75,70.15
F,162.36,63.82
F,158.33,57.29
F,163.02,65.25
F,164.96,64.53
F,163.25,64.09
F,169.57,67.57
F,163.55,66.17
F,165.39,70.06
F,154.52,47.49
F,159.26,58.08
F,161.67,61.07
F,159.98,60.48
F,148.89,51.33
F,163.65,59.09
F,165.79,70.09
F,158.71,56.54
F,170.12,68.68
F,163.71,69.27
F,164.27,67.55
F,158.16,60.93
F,156.56,58.31
F,163.03,59.96
F,161.09,60.93
F,170.48,71.01
F,157.8,54.59
F,162.22,62.87
F,163.77,62.58
F,165.75,62.43
F,148.43,51.48
F,174.95,82.24
F,172.26,74.91
F,164.53,61.33
F,162.67,67.96
F,153.99,53.77
F,157.1,62.89
F,169.55,76.4
F,167.19,72.99
F,155.22,50.68
F,165.46,63.43
F,156.51,56.71
F,169.17,66.99
F,163.81,74.39
F,153.86,57.54
F,155.38,61.07
F,158.03,50.97
F,161.79,59.24
F,163.42,59.73
F,173.64,75.56
F,154.01,62.09
F,162.12,58.47
F,160.18,56.38
F,166.34,61.24
F,161.76,59.69
F,162.96,62.45
F,160.27,60.31
F,155.39,52.69
F,166.94,59.23
F,154.69,59.48
F,163.57,59.36
F,155.7,52.18
F,158.07,68.53
F,166.98,69.42
F,163.4,66.0
F,162.38,60.36
F,169.26,66.41
F,152.68,44.49
F,169.32,68.6
F,164.18,71.18
F,168.46,65.93
F,175.11,76.38
F,166.91,63.21
F,166.15,54.33
F,162.61,60.38
F,162.78,62.37
F,153.47,44.12
F,161.4,55.14
F,160.66,61.74
F,161.48,55.59
F,154.01,49.76
F,156.91,55.29
F,170.47,59.75
F,157.65,52.13
F,158.75,65.05
F,161.2,62.61
F,169.68,68.5
F,160.9,61.71
F,161.92,62.21
F,164.96,59.74
F,167.38,69.64
F,149.75,44.99
F,172.42,65.73
F,169.57,75.4
F,154.91,55.8
F,160.9,61.23
F,154.63,58.07
F,155.45,64.6
F,173.24,75.61
F,163.97,56.29
F,158.33,60.46
F,159.46,59.18
F,164.55,65.44
F,156.82,59.33
F,165.01,64.5
F,155.93,54.74
F,159.42,58.14
F,158.25,63.11
F,148.3,45.76
F,155.27,50.17
F,161.15,61.19
F,171.71,64.7
F,162.65,61.86
F,167.34,59.7
F,161.79,66.03
F,166.37,60.01
F,151.6,49.1
F,166.61,70.13
F,158.57,66.42
F,163.09,67.29
F,159.41,60.84
F,152.09,45.3
F,162.32,61.96
F,164.83,65.59
F,165.3,68.69
F,169.42,59.99
F,162.35,71.11
F,164.09,75.01
F,165.37,60.48
F,155.98,52.11
F,167.23,72.7
F,164.11,70.24
F,157.08,62.09
F,166.72,71.63
F,162.71,68.73
F,164.68,68.59
F,137.83,29.35
F,162.87,73.32
F,162.87,56.88
F,155.78,54.3
F,159.61,62.83
F,170.52,68.0
F,157.52,66.33
F,158.08,55.08
F,169.16,61.66
F,162.2,62.08
F,154.0,55.08
F,164.5,70.79
F,157.94,58.67
F,164.45,64.89
F,167.52,65.7
F,159.72,67.86
F,157.85,59.22
F,157.5,53.96
F,153.96,48.4
F,160.77,62.91
F,160.58,58.0
F,154.75,54.68
F,161.99,55.55
F,159.9,55.25
F,152.48,42.28
F,172.64,85.67
F,145.2,48.08
F,168.05,65.16
F,159.93,55.89
F,161.97,58.81
F,163.83,68.84
F,158.7,56.38
F,161.61,58.51
F,146.81,50.96
F,162.07,62.59
F,157.47,67.67
F,158.08,53.01
F,161.15,59.11
F,158.0,59.78
F,165.39,67.29
F,154.88,55.07
F,169.61,65.21
F,162.05,60.6
F,163.59,56.78
F,161.54,68.79
F,157.49,59.81
F,162.84,67.7
F,163.36,64.15
F,164.67,64.06
F,161.18,58.15
F,170.02,68.45
F,164.46,65.6
F,159.0,63.93
F,179.46,72.02
F,170.04,76.49
F,159.51,73.04
F,164.05,68.41
F,163.0,69.48
F,157.97,53.12
F,157.73,62.87
F,172.14,67.87
F,160.99,60.11
F,167.71,63.73
F,157.16,54.88
F,165.2,63.71
F,154.43,50.76
F,153.88,46.15
F,160.67,57.44
F,155.84,58.95
F,164.42,59.2
F,164.22,67.57
F,154.47,51.8
F,153.85,45.48
F,170.46,76.24
F,153.98,52.69
F,157.26,61.91
F,162.92,65.35
F,168.31,67.62
F,159.11,55.36
F,153.17,49.57
F,154.43,54.67
F,162.42,59.62
F,158.2,51.47
F,159.29,65.93
F,163.72,67.57
F,154.8,51.5
F,156.51,58.82
F,162.76,55.79
F,156.58,50.77
F,164.39,65.69
F,153.74,55.56
F,162.72,63.69
F,153.72,53.99
F,164.77,67.81
F,164.21,63.91
F,158.5,60.7
F,155.72,59.98
F,159.68,51.21
F,150.17,48.93
F,161.69,56.63
F,161.01,65.56
F,158.83,48.09
F,159.9,64.03
F,163.74,70.88
F,166.31,67.64
F,164.35,67.11
F,165.52,66.11
F,164.72,65.57
F,163.2,68.68
F,164.4,62.64
F,173.01,75.66
F,167.75,65.97
F,159.82,66.32
F,159.9,65.0
F,167.29,67.98
F,170.84,74.47
F,158.62,62.96
F,164.01,62.38
F,157.78,60.84
F,158.07,60.41
F,173.33,66.62
F,148.79,44.72
F,167.8,66.67
F,164.86,61.79
F,156.93,54.67
F,163.54,65.93
F,169.41,71.11
F,172.46,69.53
F,161.97,60.68
F,158.49,49.17
F,160.94,61.22
F,152.75,49.51
F,166.85,68.16
F,166.95,62.48
F,154.24,58.72
F,165.0,60.8
F,160.67,55.85
F,167.18,71.44
F,161.21,62.52
F,180.65,79.85
F,161.0,64.39
F,151.48,57.79
F,153.93,52.7
F,159.33,60.14
F,154.02,52.81
F,168.04,72.76
F,172.13,70.72
F,153.72,54.68
F,176.02,84.0
F,162.63,60.86
F,165.42,65.56
F,161.45,59.78
F,160.8,60.32
F,171.67,68.9
F,159.18,65.24
F,173.72,67.72
F,155.71,56.07
F,164.39,67.64
F,170.14,78.06
F,162.03,59.93
F,156.49,58.12
F,153.82,54.19
F,168.18,69.99
F,157.56,48.2
F,160.17,60.55
F,158.95,64.67
F,161.44,60.35
F,167.12,63.58
F,154.51,57.85
F,169.3,72.11
F,161.47,59.36
F,172.59,77.71
F,158.49,63.44
F,166.97,76.05
F,159.35,66.85
F,161.03,63.6
F,162.97,62.74
F,144.77,38.29
F,163.74,63.28
F,156.03,46.76
F,156.94,50.1
F,164.32,62.32
F,160.17,55.54
F,150.13,56.72
F,174.46,71.63
F,172.24,73.31
F,158.74,57.39
F,160.48,61.59
F,160.47,64.43
F,167.08,64.93
F,165.67,63.3
F,160.0,58.19
F,165.56,64.47
F,158.91,55.81
F,164.29,61.62
F,157.53,55.41
F,172.03,70.02
F,157.39,51.18
F,158.31,51.88
F,165.72,67.68
F,165.07,59.16
F,152.18,51.58
F,161.62,58.57
F,161.86,64.62
F,152.43,51.28
F,167.32,67.83
F,158.46,61.14
F,146.94,44.02
F,172.17,73.57
F,157.21,56.39
F,151.81,50.47
F,158.82,53.37
F,153.23,56.34
F,168.11,71.52
F,169.8,69.89
F,166.59,57.15
F,156.74,52.1
F,152.5,52.4
F,166.95,65.34
F,166.68,60.67
F,152.47,46.9
F,162.06,57.97
F,146.78,48.47
F,160.12,54.42
F,154.16,40.91
F,155.31,47.8
F,151.95,55.41
F,162.19,66.15
F,166.27,67.42
F,161.01,67.85
F,162.14,60.96
F,159.27,63.14
F,158.49,59.13
F,166.08,66.27
F,162.46,67.24
F,161.96,61.79
F,159.86,65.53
F,165.99,62.34
F,158.89,48.87
F,169.47,67.32
F,158.76,65.62
F,152.64,47.36
F,168.41,73.37
F,168.76,66.07
F,162.44,63.87
F,153.03,47.61
F,160.1,55.36
F,154.87,47.56
F,160.84,58.88
F,166.34,55.04
F,155.97,56.7
F,159.43,60.42
F,152.88,52.43
F,165.12,68.51
F,178.36,79.73
F,159.2,61.91
F,154.7,58.52
F,154.33,51.85
F,161.89,59.09
F,161.42,62.24
F,158.84,56.97
F,166.53,74.65
F,148.99,49.9
F,171.5,74.16
F,167.82,69.14
F,161.48,59.17
F,168.03,68.45
F,163.11,66.14
F,167.68,65.11
F,159.93,60.98
F,157.5,57.62
F,151.25,45.05
F,166.33,63.04
F,170.07,74.43
F,163.45,58.82
F,165.08,68.9
F,161.62,76.39
F,158.24,61.89
F,162.61,64.04
F,149.12,43.84
F,170.58,68.45
F,145.68,33.0
F,162.01,57.9
F,161.2,57.31
F,151.82,50.28
F,173.44,71.91
F,164.79,66.53
F,160.91,60.82
F,168.69,72.78
F,168.27,70.24
F,149.98,47.8
F,168.44,74.15
F,158.78,60.68
F,176.32,77.4
F,162.16,58.87
F,174.85,73.32
F,166.72,60.52
F,158.63,55.91
F,165.16,63.2
F,156.41,55.59
F,167.07,60.78
F,166.7,71.59
F,152.77,50.44
F,153.04,56.92
F,169.41,75.5
F,151.79,54.3
F,171.86,73.47
F,158.78,63.25
F,150.65,47.13
F,167.59,72.91
F,170.74,76.57
F,160.65,62.66
F,158.9,61.77
F,163.6,63.32
F,158.7,55.61
F,165.52,71.16
F,157.47,67.09
F,162.77,57.99
F,165.63,63.77
F,165.34,54.81
F,160.86,65.92
F,150.92,56.43
F,155.98,57.37
F,160.3,60.49
F,169.0,62.44
F,156.04,59.61
F,165.69,72.91
F,159.86,61.5
F,148.99,51.66
F,162.68,65.85
F,157.28,59.38
F,155.53,56.44
F,164.32,61.48
F,158.66,57.74
F,163.85,64.21
F,169.96,65.67
F,157.74,65.97
F,170.87,62.43
F,166.9,70.79
F,164.67,71.17
F,147.4,42.09
F,164.38,66.38
F,155.46,57.69
F,165.28,64.7
F,148.63,52.61
F,169.48,74.61
F,171.01,73.01
F,149.96,49.03
F,178.69,91.73
F,167.29,64.85
F,161.0,63.13
F,166.72,73.76
F,159.09,55.33
F,161.79,59.2
F,159.44,64.32
F,168.87,62.87
F,167.28,73.44
F,171.66,81.2
F,147.67,52.46
F,154.24,52.72
F,165.45,69.58
F,170.57,67.6
F,157.23,59.43
F,165.28,62.43
F,162.33,59.68
F,158.14,58.27
F,163.6,61.11
F,165.77,70.86
F,170.71,69.02
F,156.95,61.52
F,170.29,69.74
F,160.29,61.96
F,163.09,65.38
F,162.03,58.67
F,158.54,59.58
F,156.45,53.6
F,164.2,67.45
F,169.16,59.42
F,164.23,64.36
F,162.2,69.96
F,154.65,63.13
F,158.95,58.59
F,153.92,47.56
F,152.8,49.05
F,155.31,50.57
F,156.19,52.46
F,158.76,58.6
F,161.9,66.61
F,154.32,44.85
F,160.86,55.32
F,166.03,70.81
F,161.86,73.5
F,162.26,62.32
F,169.39,72.69
F,156.45,49.65
F,151.86,49.82
F,164.19,57.3
F,162.96,62.96
F,172.24,66.34
F,163.83,70.86
F,166.09,63.1
F,174.41,72.76
F,170.58,73.75
F,169.41,65.15
F,167.23,65.23
F,147.31,43.5
F,155.18,52.27
F,169.44,74.81
F,163.13,56.6
F,168.33,64.84
F,151.88,53.87
F,156.39,46.87
F,163.79,60.31
F,156.22,55.47
F,158.53,64.68
F,159.77,68.75
F,160.58,56.73
F,173.43,75.91
F,159.63,59.48
F,171.23,72.38
F,166.46,67.26
F,154.83,47.48
F,165.22,65.71
F,146.56,41.83
F,157.63,62.73
F,172.99,74.61
F,169.01,65.17
F,160.11,65.3
F,172.16,74.03
F,154.65,58.3
F,169.78,72.59
F,165.29,64.95
F,168.54,71.11
F,164.19,63.99
F,155.84,61.83
F,158.47,56.99
F,166.83,71.42
F,157.48,64.96
F,156.98,62.32
F,160.11,57.9
F,170.51,66.49
F,151.87,58.18
F,165.2,62.81
F,157.07,52.8
F,159.94,56.6
F,158.2,59.15
F,162.06,65.76
F,159.68,62.8
F,167.53,69.6
F,173.45,67.97
F,169.4,68.86
F,155.22,53.88
F,168.34,63.89
F,161.84,65.77
F,150.97,47.03
F,168.02,66.36
F,149.06,46.2
F,169.12,70.71
F,169.24,64.81
F,160.48,59.78
F,167.32,57.19
F,158.44,52.42
F,171.27,76.62
F,159.48,54.44
F,172.87,79.94
F,169.56,62.43
F,167.41,62.46
F,166.1,66.55
F,155.55,61.57
F,163.83,60.0
F,163.38,58.31
F,159.92,62.88
F,161.76,58.52
F,165.88,71.85
F,164.66,68.05
F,143.6,44.34
F,144.72,40.98
F,175.44,71.84
F,162.19,62.75
F,161.76,64.25
F,155.05,51.66
F,168.45,72.14
F,151.99,49.03
F,166.78,65.29
F,156.2,66.11
F,151.47,50.56
F,155.82,51.86
F,162.17,69.51
F,165.55,65.56
F,167.17,50.12
F,152.47,39.48
F,174.82,74.13
F,158.89,65.45
F,156.79,53.24
F,164.36,62.48
F,166.79,63.33
F,168.86,72.48
F,157.99,58.9
F,156.22,52.99
F,156.54,59.66
F,159.31,61.75
F,161.5,58.16
F,154.32,62.51
F,167.94,72.68
F,165.71,66.33
F,164.14,62.62
F,164.17,60.6
